OCD	geneID
OCD_INPDsPGSCs_004901	PGSC0003DMC400005849
OCD_INPDsPGSCs_004901	PGSC0003DMC400023844
OCD_INPDsPGSCs_004901	Sotub04g018340
OCD_INPDsPGSCs_004901	Sotub05g013670
OCD_INPDsPGSCs_004901	CLCdnPW22_14706
OCD_INPDsPGSCs_004901	CLCdnRY3_39438
OCD_INPDsPGSCs_004902	AT1G22970
OCD_INPDsPGSCs_004902	AT1G22980
OCD_INPDsPGSCs_004902	AT1G71150
OCD_INPDsPGSCs_004902	PGSC0003DMC400053094
OCD_INPDsPGSCs_004902	Sotub05g009210
OCD_INPDsPGSCs_004902	VdnDe3_88256
OCD_INPDsPGSCs_004903	AT1G22740
OCD_INPDsPGSCs_004903	AT4G09720
OCD_INPDsPGSCs_004903	PGSC0003DMC400054258
OCD_INPDsPGSCs_004903	Sotub04g026100
OCD_INPDsPGSCs_004903	CLCdnRY7_23323
OCD_INPDsPGSCs_004904	AT1G22480
OCD_INPDsPGSCs_004904	AT1G72230
OCD_INPDsPGSCs_004904	PGSC0003DMC400053724
OCD_INPDsPGSCs_004904	Sotub04g028510
OCD_INPDsPGSCs_004904	VdnDe3_201119
OCD_INPDsPGSCs_004905	AT1G22270
OCD_INPDsPGSCs_004905	AT1G78190
OCD_INPDsPGSCs_004905	PGSC0003DMC400011377
OCD_INPDsPGSCs_004905	Sotub04g027900
OCD_INPDsPGSCs_004905	CLCdnDe4_31061
OCD_INPDsPGSCs_004906	AT1G21910
OCD_INPDsPGSCs_004906	AT1G44830
OCD_INPDsPGSCs_004906	AT1G77640
OCD_INPDsPGSCs_004906	PGSC0003DMC400001723
OCD_INPDsPGSCs_004906	Sotub11g014600
OCD_INPDsPGSCs_004906	CLCdnDe3_132159
OCD_INPDsPGSCs_004907	AT1G21720
OCD_INPDsPGSCs_004907	AT1G77440
OCD_INPDsPGSCs_004907	PGSC0003DMC400055621
OCD_INPDsPGSCs_004907	Sotub04g009360
OCD_INPDsPGSCs_004907	CLCdnDe11_3747
OCD_INPDsPGSCs_004909	AT1G21410
OCD_INPDsPGSCs_004909	AT1G77000
OCD_INPDsPGSCs_004909	PGSC0003DMC400043088
OCD_INPDsPGSCs_004909	Sotub04g024920
OCD_INPDsPGSCs_004909	VdnPW1_68879
OCD_INPDsPGSCs_004910	AT1G21200
OCD_INPDsPGSCs_004910	PGSC0003DMC400041231
OCD_INPDsPGSCs_004910	Sotub12g032290
OCD_INPDsPGSCs_004910	CLCdnPW23_22461
OCD_INPDsPGSCs_004911	AT1G20890
OCD_INPDsPGSCs_004911	AT1G76480
OCD_INPDsPGSCs_004911	PGSC0003DMC400044158
OCD_INPDsPGSCs_004911	Sotub08g015020
OCD_INPDsPGSCs_004911	CLCdnRY11_11126
OCD_INPDsPGSCs_004912	AT1G20823
OCD_INPDsPGSCs_004912	AT1G76410
OCD_INPDsPGSCs_004912	PGSC0003DMC400017508
OCD_INPDsPGSCs_004912	Sotub04g036170
OCD_INPDsPGSCs_004912	CLCdnDe14_18089
OCD_INPDsPGSCs_004913	AT1G20720
OCD_INPDsPGSCs_004913	AT1G20750
OCD_INPDsPGSCs_004913	Sotub10g021220
OCD_INPDsPGSCs_004913	CLCdnDe9_13529
OCD_INPDsPGSCs_004914	AT1G20650
OCD_INPDsPGSCs_004914	AT1G76370
OCD_INPDsPGSCs_004914	PGSC0003DMC400017642
OCD_INPDsPGSCs_004914	Sotub04g035970
OCD_INPDsPGSCs_004914	Sotub12g028010
OCD_INPDsPGSCs_004914	CLCdnPW36_34002
OCD_INPDsPGSCs_004915	AT1G20570
OCD_INPDsPGSCs_004915	AT1G80260
OCD_INPDsPGSCs_004915	PGSC0003DMC400014141
OCD_INPDsPGSCs_004915	Sotub04g032570
OCD_INPDsPGSCs_004915	CLCdnRY10_30962
OCD_INPDsPGSCs_004916	AT1G20460
OCD_INPDsPGSCs_004916	AT1G76185
OCD_INPDsPGSCs_004916	PGSC0003DMC400051219
OCD_INPDsPGSCs_004916	Sotub12g027770
OCD_INPDsPGSCs_004916	CLCdnRY5_40792
OCD_INPDsPGSCs_004917	AT1G20440
OCD_INPDsPGSCs_004917	AT1G20450
OCD_INPDsPGSCs_004917	AT1G76180
OCD_INPDsPGSCs_004917	PGSC0003DMC400017597
OCD_INPDsPGSCs_004917	Sotub04g035610
OCD_INPDsPGSCs_004917	VdnDe5_106553
OCD_INPDsPGSCs_004918	AT1G20020
OCD_INPDsPGSCs_004918	AT5G66190
OCD_INPDsPGSCs_004918	PGSC0003DMC400006368
OCD_INPDsPGSCs_004918	Sotub02g009720
OCD_INPDsPGSCs_004918	Sotub02g027160
OCD_INPDsPGSCs_004918	CLCdnDe12_767
OCD_INPDsPGSCs_004918	CLCdnDe6_1441
OCD_INPDsPGSCs_004919	AT1G19840
OCD_INPDsPGSCs_004919	AT1G75590
OCD_INPDsPGSCs_004919	AT5G10990
OCD_INPDsPGSCs_004919	PGSC0003DMC400057887
OCD_INPDsPGSCs_004919	Sotub04g034630
OCD_INPDsPGSCs_004919	CLCdnDe12_69613
OCD_INPDsPGSCs_004920	AT1G19750
OCD_INPDsPGSCs_004920	AT1G27840
OCD_INPDsPGSCs_004920	PGSC0003DMC400020492
OCD_INPDsPGSCs_004920	Sotub12g026440
OCD_INPDsPGSCs_004920	CLCdnPW14_25793
OCD_INPDsPGSCs_004921	AT1G19715
OCD_INPDsPGSCs_004921	PGSC0003DMC400006665
OCD_INPDsPGSCs_004921	PGSC0003DMC400014655
OCD_INPDsPGSCs_004921	Sotub04g033780
OCD_INPDsPGSCs_004921	Sotub10g020410
OCD_INPDsPGSCs_004921	CLCdnDe10_57133
OCD_INPDsPGSCs_004921	VdnDe3_141265
OCD_INPDsPGSCs_004922	AT1G19710
OCD_INPDsPGSCs_004922	AT1G75420
OCD_INPDsPGSCs_004922	PGSC0003DMC400006456
OCD_INPDsPGSCs_004922	Sotub02g027950
OCD_INPDsPGSCs_004922	CLCdnDe6_21014
OCD_INPDsPGSCs_004923	AT1G19350
OCD_INPDsPGSCs_004923	AT1G75080
OCD_INPDsPGSCs_004923	PGSC0003DMC400027023
OCD_INPDsPGSCs_004923	PGSC0003DMC400048427
OCD_INPDsPGSCs_004923	Sotub04g033250
OCD_INPDsPGSCs_004923	Sotub12g027210
OCD_INPDsPGSCs_004923	SdnRY1_15131
OCD_INPDsPGSCs_004923	TDe_comp103618_c0_seq10
OCD_INPDsPGSCs_004924	AT1G19200
OCD_INPDsPGSCs_004924	AT1G74940
OCD_INPDsPGSCs_004924	AT5G20700
OCD_INPDsPGSCs_004924	PGSC0003DMC400044535
OCD_INPDsPGSCs_004925	AT1G19050
OCD_INPDsPGSCs_004925	AT1G74890
OCD_INPDsPGSCs_004925	AT3G48100
OCD_INPDsPGSCs_004925	AT5G62920
OCD_INPDsPGSCs_004925	PGSC0003DMC400042538
OCD_INPDsPGSCs_004925	Sotub03g027070
OCD_INPDsPGSCs_004925	CLCdnPW3_30212
OCD_INPDsPGSCs_004926	AT1G18840
OCD_INPDsPGSCs_004926	AT1G74690
OCD_INPDsPGSCs_004926	PGSC0003DMC400002357
OCD_INPDsPGSCs_004926	Sotub02g035090
OCD_INPDsPGSCs_004926	CLCdnDe6_10403
OCD_INPDsPGSCs_004927	AT1G18620
OCD_INPDsPGSCs_004927	AT1G74160
OCD_INPDsPGSCs_004927	PGSC0003DMC400042454
OCD_INPDsPGSCs_004927	Sotub03g028520
OCD_INPDsPGSCs_004927	CLCdnDe2_9442
OCD_INPDsPGSCs_004928	AT1G18600
OCD_INPDsPGSCs_004928	Sotub12g017360
OCD_INPDsPGSCs_004928	Sotub12g017380
OCD_INPDsPGSCs_004928	VdnDe5_16084
OCD_INPDsPGSCs_004929	AT1G18400
OCD_INPDsPGSCs_004929	AT1G73830
OCD_INPDsPGSCs_004929	PGSC0003DMC400009532
OCD_INPDsPGSCs_004929	PGSC0003DMC400010146
OCD_INPDsPGSCs_004929	Sotub03g032930
OCD_INPDsPGSCs_004929	Sotub12g018370
OCD_INPDsPGSCs_004929	VdnPW4_14130
OCD_INPDsPGSCs_004929	CLCdnRY10_53794
OCD_INPDsPGSCs_004930	AT1G18210
OCD_INPDsPGSCs_004930	AT1G73630
OCD_INPDsPGSCs_004930	PGSC0003DMC400010205
OCD_INPDsPGSCs_004930	PGSC0003DMC400050162
OCD_INPDsPGSCs_004930	Sotub03g032300
OCD_INPDsPGSCs_004930	Sotub06g025960
OCD_INPDsPGSCs_004930	SdnPW1_12051
OCD_INPDsPGSCs_004930	VdnDe2_223176
OCD_INPDsPGSCs_004931	AT1G18000
OCD_INPDsPGSCs_004931	AT1G18010
OCD_INPDsPGSCs_004931	PGSC0003DMC400001105
OCD_INPDsPGSCs_004931	Sotub03g017210
OCD_INPDsPGSCs_004931	CLCdnRY12_211
OCD_INPDsPGSCs_004932	AT1G17970
OCD_INPDsPGSCs_004932	AT1G73760
OCD_INPDsPGSCs_004932	PGSC0003DMC400010197
OCD_INPDsPGSCs_004932	Sotub03g032360
OCD_INPDsPGSCs_004932	PBdnRY1_4411
OCD_INPDsPGSCs_004933	AT1G17850
OCD_INPDsPGSCs_004933	PGSC0003DMC400024531
OCD_INPDsPGSCs_004933	PGSC0003DMC400024532
OCD_INPDsPGSCs_004933	PGSC0003DMC400024533
OCD_INPDsPGSCs_004933	Sotub12g017900
OCD_INPDsPGSCs_004933	Sotub12g017920
OCD_INPDsPGSCs_004933	CLCdnDe14_6753
OCD_INPDsPGSCs_004935	AT1G17520
OCD_INPDsPGSCs_004935	AT1G72740
OCD_INPDsPGSCs_004935	PGSC0003DMC400004400
OCD_INPDsPGSCs_004935	Sotub03g035090
OCD_INPDsPGSCs_004935	Sotub07g014350
OCD_INPDsPGSCs_004935	CLCdnRY10_21192
OCD_INPDsPGSCs_004935	CLCdnDe14_14830
OCD_INPDsPGSCs_004936	AT1G17100
OCD_INPDsPGSCs_004936	PGSC0003DMC400048033
OCD_INPDsPGSCs_004936	Sotub07g025470
OCD_INPDsPGSCs_004936	Sotub07g025480
OCD_INPDsPGSCs_004936	VdnPW1_10959
OCD_INPDsPGSCs_004936	VdnDe3_147632
OCD_INPDsPGSCs_004937	AT1G17050
OCD_INPDsPGSCs_004937	AT1G78510
OCD_INPDsPGSCs_004937	PGSC0003DMC400012558
OCD_INPDsPGSCs_004937	Sotub07g025320
OCD_INPDsPGSCs_004937	CLCdnPW2_10865
OCD_INPDsPGSCs_004938	AT1G16880
OCD_INPDsPGSCs_004938	PGSC0003DMC400025033
OCD_INPDsPGSCs_004938	PGSC0003DMC400050419
OCD_INPDsPGSCs_004938	Sotub03g031340
OCD_INPDsPGSCs_004938	Sotub06g025540
OCD_INPDsPGSCs_004938	VdnDe5_38032
OCD_INPDsPGSCs_004938	CLCdnPW50_5132
OCD_INPDsPGSCs_004939	AT1G16840
OCD_INPDsPGSCs_004939	AT1G78890
OCD_INPDsPGSCs_004939	PGSC0003DMC400046052
OCD_INPDsPGSCs_004939	Sotub06g022530
OCD_INPDsPGSCs_004939	CLCdnDe14_9389
OCD_INPDsPGSCs_004940	AT1G16825
OCD_INPDsPGSCs_004940	AT1G78895
OCD_INPDsPGSCs_004940	PGSC0003DMC400003296
OCD_INPDsPGSCs_004940	PGSC0003DMC400046049
OCD_INPDsPGSCs_004940	Sotub06g022560
OCD_INPDsPGSCs_004940	Sotub08g022950
OCD_INPDsPGSCs_004940	VdnRY3_8237
OCD_INPDsPGSCs_004941	AT1G16800
OCD_INPDsPGSCs_004941	Sotub03g033880
OCD_INPDsPGSCs_004941	Sotub03g033890
OCD_INPDsPGSCs_004941	CLCdnPW45_14397
OCD_INPDsPGSCs_004942	AT1G16490
OCD_INPDsPGSCs_004942	AT1G79180
OCD_INPDsPGSCs_004942	PGSC0003DMC400019896
OCD_INPDsPGSCs_004942	PGSC0003DMC400061017
OCD_INPDsPGSCs_004942	Sotub07g027130
OCD_INPDsPGSCs_004942	Sotub10g006090
OCD_INPDsPGSCs_004942	CLCdnRY10_65624
OCD_INPDsPGSCs_004943	AT1G16380
OCD_INPDsPGSCs_004943	AT1G79400
OCD_INPDsPGSCs_004943	PGSC0003DMC400032580
OCD_INPDsPGSCs_004943	Sotub03g008930
OCD_INPDsPGSCs_004944	AT1G16240
OCD_INPDsPGSCs_004944	AT1G79590
OCD_INPDsPGSCs_004944	PGSC0003DMC400038628
OCD_INPDsPGSCs_004944	Sotub07g028820
OCD_INPDsPGSCs_004944	CLCdnDe12_1495
OCD_INPDsPGSCs_004945	AT1G16040
OCD_INPDsPGSCs_004945	PGSC0003DMC400024885
OCD_INPDsPGSCs_004945	PGSC0003DMC400025481
OCD_INPDsPGSCs_004945	Sotub03g031120
OCD_INPDsPGSCs_004945	Sotub12g021410
OCD_INPDsPGSCs_004945	CLCdnDe4_31262
OCD_INPDsPGSCs_004945	CLCdnPW36_24052
OCD_INPDsPGSCs_004946	AT1G16010
OCD_INPDsPGSCs_004946	AT1G80900
OCD_INPDsPGSCs_004946	PGSC0003DMC400049589
OCD_INPDsPGSCs_004946	Sotub06g024090
OCD_INPDsPGSCs_004947	AT1G15820
OCD_INPDsPGSCs_004947	PGSC0003DMC400022300
OCD_INPDsPGSCs_004947	PGSC0003DMC400022301
OCD_INPDsPGSCs_004947	Sotub01g042080
OCD_INPDsPGSCs_004947	Sotub01g042100
OCD_INPDsPGSCs_004947	PBdnRY1_1041
OCD_INPDsPGSCs_004948	AT1G15740
OCD_INPDsPGSCs_004948	Sotub03g030880
OCD_INPDsPGSCs_004948	VdnDe5_32233
OCD_INPDsPGSCs_004949	AT1G15380
OCD_INPDsPGSCs_004949	AT1G80160
OCD_INPDsPGSCs_004949	PGSC0003DMC400001256
OCD_INPDsPGSCs_004949	Sotub03g029970
OCD_INPDsPGSCs_004949	VdnDe2_267743
OCD_INPDsPGSCs_004950	AT1G15190
OCD_INPDsPGSCs_004950	PGSC0003DMC400022901
OCD_INPDsPGSCs_004950	PGSC0003DMC400042851
OCD_INPDsPGSCs_004950	PGSC0003DMC400057696
OCD_INPDsPGSCs_004950	Sotub11g006140
OCD_INPDsPGSCs_004950	CLCdnDe7_32296
OCD_INPDsPGSCs_004951	AT1G15125
OCD_INPDsPGSCs_004951	PGSC0003DMC400053371
OCD_INPDsPGSCs_004951	Sotub01g005040
OCD_INPDsPGSCs_004951	Sotub02g029720
OCD_INPDsPGSCs_004951	CLCdnDe11_9190
OCD_INPDsPGSCs_004952	AT1G15120
OCD_INPDsPGSCs_004952	PGSC0003DMC400020171
OCD_INPDsPGSCs_004952	PGSC0003DMC400020173
OCD_INPDsPGSCs_004952	Sotub09g022240
OCD_INPDsPGSCs_004952	Sotub09g022250
OCD_INPDsPGSCs_004952	CLCdnPW49_21855
OCD_INPDsPGSCs_004953	AT1G15080
OCD_INPDsPGSCs_004953	PGSC0003DMC400053221
OCD_INPDsPGSCs_004953	Sotub05g008850
OCD_INPDsPGSCs_004953	CLCdnDe7_12587
OCD_INPDsPGSCs_004954	AT1G14630
OCD_INPDsPGSCs_004954	AT2G01990
OCD_INPDsPGSCs_004954	Sotub01g005570
OCD_INPDsPGSCs_004954	CLCdnRY10_27639
OCD_INPDsPGSCs_004955	AT1G14540
OCD_INPDsPGSCs_004955	AT1G14550
OCD_INPDsPGSCs_004955	Sotub11g015000
OCD_INPDsPGSCs_004955	Sotub11g015010
OCD_INPDsPGSCs_004955	VdnDe1_298270
OCD_INPDsPGSCs_004956	AT1G14490
OCD_INPDsPGSCs_004956	AT5G49700
OCD_INPDsPGSCs_004956	PGSC0003DMC400016563
OCD_INPDsPGSCs_004956	Sotub04g029440
OCD_INPDsPGSCs_004956	VdnDe1_70164
OCD_INPDsPGSCs_004957	AT1G14030
OCD_INPDsPGSCs_004957	PGSC0003DMC400049298
OCD_INPDsPGSCs_004957	PGSC0003DMC400049398
OCD_INPDsPGSCs_004957	Sotub05g005050
OCD_INPDsPGSCs_004957	Sotub05g005060
OCD_INPDsPGSCs_004957	CLCdnDe12_32163
OCD_INPDsPGSCs_004958	AT1G14000
OCD_INPDsPGSCs_004958	PGSC0003DMC400049296
OCD_INPDsPGSCs_004958	Sotub01g018650
OCD_INPDsPGSCs_004958	Sotub05g005090
OCD_INPDsPGSCs_004958	CLCdnDe3_3711
OCD_INPDsPGSCs_004958	CLCdnPW16_28221
OCD_INPDsPGSCs_004959	AT1G13800
OCD_INPDsPGSCs_004959	AT2G26790
OCD_INPDsPGSCs_004959	PGSC0003DMC400049393
OCD_INPDsPGSCs_004959	PGSC0003DMC400049409
OCD_INPDsPGSCs_004959	Sotub05g005190
OCD_INPDsPGSCs_004960	AT1G13580
OCD_INPDsPGSCs_004960	AT3G25540
OCD_INPDsPGSCs_004960	PGSC0003DMC400043594
OCD_INPDsPGSCs_004960	Sotub05g006860
OCD_INPDsPGSCs_004960	VdnPW3_73155
OCD_INPDsPGSCs_004961	AT1G13450
OCD_INPDsPGSCs_004961	AT3G25990
OCD_INPDsPGSCs_004961	Sotub12g016550
OCD_INPDsPGSCs_004961	Sotub12g016560
OCD_INPDsPGSCs_004961	CLCdnDe12_20130
OCD_INPDsPGSCs_004962	AT1G13340
OCD_INPDsPGSCs_004962	PGSC0003DMC400022416
OCD_INPDsPGSCs_004962	PGSC0003DMC400022978
OCD_INPDsPGSCs_004962	Sotub02g028980
OCD_INPDsPGSCs_004962	Sotub05g007770
OCD_INPDsPGSCs_004962	VdnDe1_55227
OCD_INPDsPGSCs_004962	CLCdnPW47_13778
OCD_INPDsPGSCs_004963	AT1G13230
OCD_INPDsPGSCs_004963	AT1G68780
OCD_INPDsPGSCs_004963	AT3G25670
OCD_INPDsPGSCs_004963	PGSC0003DMC400001564
OCD_INPDsPGSCs_004963	Sotub05g007310
OCD_INPDsPGSCs_004963	CLCdnRY3_12507
OCD_INPDsPGSCs_004964	AT1G13060
OCD_INPDsPGSCs_004964	AT3G26340
OCD_INPDsPGSCs_004964	PGSC0003DMC400040343
OCD_INPDsPGSCs_004964	Sotub03g019390
OCD_INPDsPGSCs_004964	Sotub05g029370
OCD_INPDsPGSCs_004964	CLCdnDe9_7924
OCD_INPDsPGSCs_004965	AT1G13020
OCD_INPDsPGSCs_004965	AT3G26400
OCD_INPDsPGSCs_004965	PGSC0003DMC400032397
OCD_INPDsPGSCs_004965	Sotub05g014590
OCD_INPDsPGSCs_004965	VdnPW1_31974
OCD_INPDsPGSCs_004966	AT1G12680
OCD_INPDsPGSCs_004966	PGSC0003DMC400056035
OCD_INPDsPGSCs_004966	Sotub01g042810
OCD_INPDsPGSCs_004966	CLCdnDe10_17806
OCD_INPDsPGSCs_004967	AT1G12660
OCD_INPDsPGSCs_004967	AT1G12663
OCD_INPDsPGSCs_004967	AT1G12665
OCD_INPDsPGSCs_004967	AT1G12672
OCD_INPDsPGSCs_004967	PGSC0003DMC400004747
OCD_INPDsPGSCs_004967	PGSC0003DMC400028930
OCD_INPDsPGSCs_004967	Sotub03g036760
OCD_INPDsPGSCs_004967	Sotub06g023240
OCD_INPDsPGSCs_004967	CLCdnDe11_137739
OCD_INPDsPGSCs_004967	CLCdnDe10_102415
OCD_INPDsPGSCs_004968	AT1G12630
OCD_INPDsPGSCs_004968	AT5G52020
OCD_INPDsPGSCs_004968	PGSC0003DMC400039459
OCD_INPDsPGSCs_004968	PGSC0003DMC400043872
OCD_INPDsPGSCs_004968	Sotub06g013630
OCD_INPDsPGSCs_004968	Sotub08g026350
OCD_INPDsPGSCs_004968	CLCdnDe11_121263
OCD_INPDsPGSCs_004968	CLCdnDe6_178160
OCD_INPDsPGSCs_004969	AT1G12450
OCD_INPDsPGSCs_004969	AT4G12000
OCD_INPDsPGSCs_004969	AT4G22850
OCD_INPDsPGSCs_004969	PGSC0003DMC400006980
OCD_INPDsPGSCs_004969	Sotub08g025550
OCD_INPDsPGSCs_004969	CLCdnPW24_1313
OCD_INPDsPGSCs_004970	AT1G12420
OCD_INPDsPGSCs_004970	AT4G22780
OCD_INPDsPGSCs_004970	PGSC0003DMC400006984
OCD_INPDsPGSCs_004970	PGSC0003DMC400022138
OCD_INPDsPGSCs_004970	Sotub08g005550
OCD_INPDsPGSCs_004970	Sotub08g025570
OCD_INPDsPGSCs_004970	CLCdnRY3_36242
OCD_INPDsPGSCs_004970	CLCdnDe2_11661
OCD_INPDsPGSCs_004971	AT1G12350
OCD_INPDsPGSCs_004971	AT5G02080
OCD_INPDsPGSCs_004971	PGSC0003DMC400029629
OCD_INPDsPGSCs_004971	Sotub12g025330
OCD_INPDsPGSCs_004972	AT1G12050
OCD_INPDsPGSCs_004972	PGSC0003DMC400023471
OCD_INPDsPGSCs_004972	PGSC0003DMC400040848
OCD_INPDsPGSCs_004972	PGSC0003DMC400040849
OCD_INPDsPGSCs_004972	Sotub04g011830
OCD_INPDsPGSCs_004972	Sotub11g007020
OCD_INPDsPGSCs_004972	CLCdnDe4_150413
OCD_INPDsPGSCs_004972	CLCdnRY10_6181
OCD_INPDsPGSCs_004972	CLCdnRY11_9253
OCD_INPDsPGSCs_004973	AT1G11700
OCD_INPDsPGSCs_004973	AT1G61930
OCD_INPDsPGSCs_004973	PGSC0003DMC400022434
OCD_INPDsPGSCs_004973	PGSC0003DMC400028783
OCD_INPDsPGSCs_004973	Sotub02g008790
OCD_INPDsPGSCs_004973	Sotub02g023680
OCD_INPDsPGSCs_004973	CLCdnPW2_9354
OCD_INPDsPGSCs_004973	CLCdnPW12_78547
OCD_INPDsPGSCs_004974	AT1G11655
OCD_INPDsPGSCs_004974	AT4G04745
OCD_INPDsPGSCs_004974	AT4G21902
OCD_INPDsPGSCs_004974	PGSC0003DMC400028839
OCD_INPDsPGSCs_004974	Sotub02g023630
OCD_INPDsPGSCs_004974	CLCdnDe14_115570
OCD_INPDsPGSCs_004975	AT1G11545
OCD_INPDsPGSCs_004975	PGSC0003DMC400019981
OCD_INPDsPGSCs_004975	PGSC0003DMC400041625
OCD_INPDsPGSCs_004975	Sotub03g008310
OCD_INPDsPGSCs_004975	Sotub10g006300
OCD_INPDsPGSCs_004975	VdnDe1_179335
OCD_INPDsPGSCs_004975	CLCdnDe6_105455
OCD_INPDsPGSCs_004976	AT1G11475
OCD_INPDsPGSCs_004976	AT1G61700
OCD_INPDsPGSCs_004976	PGSC0003DMC400034994
OCD_INPDsPGSCs_004976	Sotub06g033780
OCD_INPDsPGSCs_004976	VdnDe4_16368
OCD_INPDsPGSCs_004977	AT1G10970
OCD_INPDsPGSCs_004977	AT1G60960
OCD_INPDsPGSCs_004977	PGSC0003DMC400052150
OCD_INPDsPGSCs_004977	Sotub08g014660
OCD_INPDsPGSCs_004977	CLCdnDe13_5565
OCD_INPDsPGSCs_004978	AT1G10910
OCD_INPDsPGSCs_004978	PGSC0003DMC400014785
OCD_INPDsPGSCs_004978	Sotub11g017260
OCD_INPDsPGSCs_004978	Sotub11g017280
OCD_INPDsPGSCs_004978	CLCdnPW41_9154
OCD_INPDsPGSCs_004979	AT1G10840
OCD_INPDsPGSCs_004979	PGSC0003DMC400008104
OCD_INPDsPGSCs_004979	PGSC0003DMC400037508
OCD_INPDsPGSCs_004979	Sotub09g031360
OCD_INPDsPGSCs_004979	Sotub12g030540
OCD_INPDsPGSCs_004979	CLCdnRY1_4638
OCD_INPDsPGSCs_004979	CLCdnDe11_5976
OCD_INPDsPGSCs_004980	AT1G10760
OCD_INPDsPGSCs_004980	AT4G24450
OCD_INPDsPGSCs_004980	PGSC0003DMC400013565
OCD_INPDsPGSCs_004980	Sotub05g014130
OCD_INPDsPGSCs_004980	PBdnRY1_6664
OCD_INPDsPGSCs_004981	AT1G10740
OCD_INPDsPGSCs_004981	AT1G23330
OCD_INPDsPGSCs_004981	PGSC0003DMC400013572
OCD_INPDsPGSCs_004981	PGSC0003DMC400028607
OCD_INPDsPGSCs_004981	PGSC0003DMC400028610
OCD_INPDsPGSCs_004981	Sotub01g008250
OCD_INPDsPGSCs_004981	Sotub05g014150
OCD_INPDsPGSCs_004981	CLCdnDe11_53349
OCD_INPDsPGSCs_004981	CLCdnPW47_30669
OCD_INPDsPGSCs_004982	AT1G10720
OCD_INPDsPGSCs_004982	PGSC0003DMC400008727
OCD_INPDsPGSCs_004982	PGSC0003DMC400027953
OCD_INPDsPGSCs_004982	Sotub04g030530
OCD_INPDsPGSCs_004982	Sotub07g012400
OCD_INPDsPGSCs_004982	CLCdnRY11_8365
OCD_INPDsPGSCs_004982	SdnRY1_9606
OCD_INPDsPGSCs_004984	AT1G10340
OCD_INPDsPGSCs_004984	AT1G34050
OCD_INPDsPGSCs_004984	AT2G24600
OCD_INPDsPGSCs_004984	AT5G54710
OCD_INPDsPGSCs_004984	PGSC0003DMC400007672
OCD_INPDsPGSCs_004984	PGSC0003DMC400007677
OCD_INPDsPGSCs_004984	Sotub08g016560
OCD_INPDsPGSCs_004984	Sotub08g016570
OCD_INPDsPGSCs_004984	SdnRY1_7575
OCD_INPDsPGSCs_004985	AT1G10280
OCD_INPDsPGSCs_004985	PGSC0003DMC400043106
OCD_INPDsPGSCs_004985	Sotub01g040140
OCD_INPDsPGSCs_004985	CLCdnPW3_29893
OCD_INPDsPGSCs_004986	AT1G10200
OCD_INPDsPGSCs_004986	PGSC0003DMC400018749
OCD_INPDsPGSCs_004986	PGSC0003DMC400020520
OCD_INPDsPGSCs_004986	Sotub04g030790
OCD_INPDsPGSCs_004986	Sotub12g026430
OCD_INPDsPGSCs_004986	VdnDe7_20498
OCD_INPDsPGSCs_004986	SdnRY1_31700
OCD_INPDsPGSCs_004987	AT1G10020
OCD_INPDsPGSCs_004987	PGSC0003DMC400008834
OCD_INPDsPGSCs_004987	Sotub04g030040
OCD_INPDsPGSCs_004987	CLCdnDe12_30797
OCD_INPDsPGSCs_004988	AT1G09950
OCD_INPDsPGSCs_004988	AT1G58330
OCD_INPDsPGSCs_004988	PGSC0003DMC400007912
OCD_INPDsPGSCs_004988	PGSC0003DMC400019606
OCD_INPDsPGSCs_004988	Sotub09g005530
OCD_INPDsPGSCs_004988	Sotub10g023520
OCD_INPDsPGSCs_004988	CLCdnDe12_90806
OCD_INPDsPGSCs_004989	AT1G09870
OCD_INPDsPGSCs_004989	PGSC0003DMC400047107
OCD_INPDsPGSCs_004989	PGSC0003DMC400052323
OCD_INPDsPGSCs_004989	Sotub05g025140
OCD_INPDsPGSCs_004989	Sotub06g011280
OCD_INPDsPGSCs_004989	CLCdnDe4_1747
OCD_INPDsPGSCs_004989	VdnPW4_29468
OCD_INPDsPGSCs_004990	AT1G09700
OCD_INPDsPGSCs_004990	PGSC0003DMC400016541
OCD_INPDsPGSCs_004990	Sotub04g029240
OCD_INPDsPGSCs_004990	SdnPW1_15991
OCD_INPDsPGSCs_004991	AT1G09630
OCD_INPDsPGSCs_004991	PGSC0003DMC400031134
OCD_INPDsPGSCs_004991	PGSC0003DMC400043199
OCD_INPDsPGSCs_004991	Sotub01g040310
OCD_INPDsPGSCs_004991	Sotub10g011850
OCD_INPDsPGSCs_004991	CLCdnPW46_11266
OCD_INPDsPGSCs_004991	VdnPW1_112168
OCD_INPDsPGSCs_004992	AT1G09520
OCD_INPDsPGSCs_004992	PGSC0003DMC400066230
OCD_INPDsPGSCs_004992	Sotub01g038970
OCD_INPDsPGSCs_004992	VdnDe3_123382
OCD_INPDsPGSCs_004993	AT1G09390
OCD_INPDsPGSCs_004993	AT1G56670
OCD_INPDsPGSCs_004993	PGSC0003DMC400005002
OCD_INPDsPGSCs_004993	Sotub01g038740
OCD_INPDsPGSCs_004993	CLCdnDe10_33964
OCD_INPDsPGSCs_004994	AT1G09040
OCD_INPDsPGSCs_004994	AT1G09050
OCD_INPDsPGSCs_004994	AT1G55050
OCD_INPDsPGSCs_004994	AT2G47820
